Participant;Expert;Snippet;NumberOfFixations;FixationsPerSecond;Linearity;HasError;HitsBlock;HitsLine;HitsType;HitsReturnType;VerticalNext;VerticalLater;Regression;HorizontalLater;LineRegression;SaccadeLength;StoryOrder_Naive_Score;StoryOrder_Dynamic_Score;StoryOrder_Dynamic_Repetitions;ExecOrder_Naive_Score;ExecOrder_Dynamic_Score;ExecOrder_Dynamic_Repetitions
3bb48a47;True;linearSearchLN;146;6.249732460083044;5;False;0.8424657534246576;0.6575342465753424;0.0;0.0;0.09375;0.11458333333333333;0.11458333333333333;0.3958333333333333;0.3645833333333333;34.46624144800866;-32;5;5;-32;5;5
58d7c2ce;True;linearSearchLN;158;3.8155956434591514;5;False;0.7025316455696202;0.620253164556962;0.0;0.0;0.1326530612244898;0.14285714285714285;0.16326530612244897;0.336734693877551;0.3469387755102041;23.435965997910888;-48;5;7;-48;5;7
b84d57ba;True;linearSearchLN;45;4.727387330601954;5;False;0.8888888888888888;0.6444444444444445;0.0;0.0;0.1724137931034483;0.1724137931034483;0.10344827586206896;0.41379310344827586;0.27586206896551724;45.10420570478687;-4;3;2;-4;3;2
de29c929;True;linearSearchLN;83;4.570232916689609;5;False;0.8072289156626506;0.7349397590361446;0.0;0.0;0.08196721311475409;0.08196721311475409;0.08196721311475409;0.5081967213114754;0.3114754098360656;19.075712336756784;-8;5;3;-8;5;3
b02b7162;True;palindromeMT;135;3.7103201868902023;5;False;0.7555555555555555;0.6222222222222222;0.15555555555555556;0.0;0.10714285714285714;0.13095238095238096;0.09523809523809523;0.40476190476190477;0.35714285714285715;20.205991382057846;-12;7;2;-35;-25;3
b167d432;True;palindromeMT;322;6.72641056171795;5;False;0.9627329192546584;0.717391304347826;0.043478260869565216;0.0;0.12554112554112554;0.14285714285714285;0.12554112554112554;0.4155844155844156;0.3116883116883117;30.983969801904987;-92;-12;8;-121;-101;5
77c00511;True;palindromeMT;151;4.430101217544374;5;False;0.9735099337748344;0.8079470198675497;0.059602649006622516;0.006622516556291391;0.09016393442622951;0.09836065573770492;0.07377049180327869;0.4426229508196721;0.3770491803278688;34.34260413822414;-16;-4;3;-39;-34;2
c91e49ab;True;palindromeMT;222;4.325798908807482;5;False;0.9459459459459459;0.6756756756756757;0.08108108108108109;0.0045045045045045045;0.10666666666666667;0.13333333333333333;0.10666666666666667;0.41333333333333333;0.34;22.520331366662788;-46;-30;5;-69;-44;6
5650734b;True;palindromeMT;138;4.177640541276904;5;False;0.9057971014492754;0.6739130434782609;0.07246376811594203;0.007246376811594203;0.1827956989247312;0.20430107526881722;0.13978494623655913;0.3548387096774194;0.2903225806451613;25.018938233074834;-32;5;5;-61;-41;5
1f719d25;True;palindromeMT;92;7.589506682065665;5;False;0.8804347826086957;0.782608695652174;0.07608695652173914;0.0;0.1111111111111111;0.1527777777777778;0.1527777777777778;0.3472222222222222;0.3333333333333333;57.94168961284297;-18;-10;2;-41;-31;3
bfc145dd;True;palindromeMT;191;3.483049765669165;5;False;0.9633507853403142;0.7853403141361257;0.06282722513089005;0.0;0.11333333333333333;0.12666666666666668;0.08666666666666667;0.47333333333333333;0.30666666666666664;28.377053643148866;-32;-5;5;-61;-46;4
32c8cfbd;True;palindromeMT;820;8.193527113580272;5;False;0.9426829268292682;0.6865853658536586;0.04878048780487805;0.003658536585365854;0.08348134991119005;0.0994671403197158;0.0941385435168739;0.40852575488454707;0.3960923623445826;26.419142989849032;-192;-24;14;-215;-140;16
4a008c2b;True;palindromeMN;212;3.4760366623489483;5;False;0.9764150943396226;0.7358490566037735;0.0;0.0;0.1346153846153846;0.15384615384615385;0.14102564102564102;0.36538461538461536;0.3333333333333333;17.826750739541925;-60;-10;6;-89;-74;4
ab5e5846;True;palindromeMN;21;0.5125076266015863;5;False;0.9523809523809523;0.7142857142857143;0.0;0.0;0.2;0.26666666666666666;0.26666666666666666;0.26666666666666666;0.13333333333333333;83.77547693771639;-10;-6;2;-19;-19;1
33d8c332;True;palindromeMN;628;4.933306100645729;5;False;0.9888535031847133;0.8009554140127388;0.0;0.0;0.0874751491053678;0.10139165009940358;0.09542743538767395;0.3797216699801193;0.42147117296222664;17.841457444335354;-172;-80;13;-195;-170;6
095c9452;True;palindromeMN;190;3.8777092942569085;5;False;0.9894736842105263;0.7315789473684211;0.0;0.0;0.09352517985611511;0.10071942446043165;0.1079136690647482;0.4460431654676259;0.3381294964028777;16.29362890702269;-38;-4;4;-55;-45;3
03dc81fa;True;palindromeMN;617;13.567894447498626;5;False;0.8897893030794165;0.640194489465154;0.0;0.0;0.21265822784810126;0.26329113924050634;0.24556962025316456;0.2582278481012658;0.23037974683544304;70.30292979460206;-370;-109;25;-399;-309;19
100f6006;True;palindromeMN;122;6.805757001004129;5;False;0.9344262295081968;0.6885245901639344;0.0;0.0;0.14285714285714285;0.20238095238095238;0.16666666666666666;0.36904761904761907;0.25;30.592809919633766;-30;4;3;-59;-44;4
27ef8f7c;True;palindromeMN;159;4.538966600057094;5;False;1.0;0.6540880503144654;0.0;0.0;0.1346153846153846;0.14423076923076922;0.11538461538461539;0.38461538461538464;0.34615384615384615;24.820340307291726;-34;-20;3;-51;-31;5
a419ffe2;True;palindromeLT;559;22.718036251320815;5;False;0.9481216457960644;0.7209302325581395;0.03756708407871199;0.0;0.18610421836228289;0.22332506203473945;0.21588089330024815;0.2878411910669975;0.2704714640198511;68.1060244855605;-316;-115;23;-351;-316;8
bfae9f90;True;palindromeLT;13;7.080610021786492;5;False;0.9230769230769231;0.6153846153846154;0.15384615384615385;0.0;0.25;0.25;0.125;0.25;0.25;34.65448090947842;-3;-3;1;-3;-3;1
3ff0e049;True;palindromeLT;631;5.001109596423929;5;False;0.9619651347068146;0.7305863708399366;0.044374009508716325;0.003169572107765452;0.09327548806941431;0.12581344902386118;0.1301518438177874;0.351409978308026;0.39045553145336226;21.777175774676213;-204;-31;15;-233;-208;6
63677c3e;True;palindromeLT;162;4.814693731982049;5;False;0.9382716049382716;0.6666666666666666;0.06790123456790123;0.0;0.1111111111111111;0.17592592592592593;0.18518518518518517;0.3055555555555556;0.32407407407407407;33.42176730509759;-46;-14;3;-75;-65;3
0dd6451f;True;palindromeLT;244;4.304185997283423;5;False;0.8688524590163934;0.5737704918032787;0.08196721311475409;0.02459016393442623;0.16428571428571428;0.20714285714285716;0.19285714285714287;0.2571428571428571;0.3357142857142857;52.099617129745056;-86;-30;8;-109;-24;18
779e5d3b;True;palindromeLT;16;0.43257272628960747;5;False;0.8125;0.625;0.125;0.0625;0.2;0.3;0.1;0.4;0.1;33.96899500785247;-5;-5;1;-5;-1;3
5ca4e6ea;True;palindromeLT;194;4.267018585725283;5;False;0.9948453608247423;0.7835051546391752;0.07731958762886598;0.010309278350515464;0.10526315789473684;0.11842105263157894;0.07894736842105263;0.4473684210526316;0.34868421052631576;17.93873117468767;-28;12;4;-57;-42;4
0833d15e;True;palindromeLT;358;5.473336594911937;5;False;0.9217877094972067;0.6927374301675978;0.0446927374301676;0.0;0.11693548387096774;0.14112903225806453;0.13709677419354838;0.375;0.34274193548387094;32.346441544497075;-112;-30;9;-135;-105;7
eab8e2ba;True;palindromeLT;683;2.8901000321592387;5;False;0.9502196193265008;0.8330893118594437;0.04978038067349927;0.0;0.14411247803163443;0.18980667838312829;0.18804920913884007;0.29701230228471004;0.3233743409490334;73.00275958404866;-398;-39;28;-427;-362;14
de29c929;True;palindromeLT;328;3.330963745303138;5;False;0.9298780487804879;0.7804878048780488;0.0975609756097561;0.003048780487804878;0.0859375;0.08984375;0.078125;0.4296875;0.3984375;19.09143911133518;-66;-27;6;-83;-63;5
502f3f13;True;palindromeLT;195;8.470526910212415;5;False;1.0;0.8307692307692308;0.05128205128205128;0.0;0.12962962962962962;0.15432098765432098;0.16049382716049382;0.37037037037037035;0.30864197530864196;43.56838725348215;-76;-38;6;-99;-99;1
3dc89518;True;palindromeLN;357;7.859108420473308;5;False;0.969187675070028;0.6834733893557423;0.0;0.0;0.16393442622950818;0.18442622950819673;0.1680327868852459;0.29098360655737704;0.3524590163934426;28.0504695180553;-140;-62;11;-169;-154;4
14cdf899;True;palindromeLN;173;5.360684184432325;5;False;0.9826589595375722;0.7572254335260116;0.0;0.0;0.13740458015267176;0.16030534351145037;0.1297709923664122;0.366412213740458;0.33587786259541985;18.91689884787742;-44;-4;4;-73;-63;3
3bb48a47;True;palindromeLN;746;5.688663850295109;5;False;0.9731903485254692;0.6434316353887399;0.0;0.0;0.13125;0.16666666666666666;0.17291666666666666;0.38333333333333336;0.275;33.17342351057675;-294;-68;21;-323;-298;6
98d72292;True;palindromeLN;38;4.549808429118774;5;False;0.6578947368421053;0.5263157894736842;0.0;0.0;0.15;0.15;0.1;0.35;0.35;32.34076952471066;-7;-7;1;-7;-2;2
a81594d4;True;palindromeLN;418;5.758527580316306;5;False;0.9736842105263158;0.6004784688995215;0.0;0.0;0.13147410358565736;0.14342629482071714;0.12350597609561753;0.3705179282868526;0.35856573705179284;18.63260240459749;-103;-46;8;-131;-81;11
1cbabb88;True;powerMT;247;3.7957954266043767;5;False;0.9068825910931174;0.42105263157894735;0.012145748987854251;0.0;0.22115384615384615;0.3173076923076923;0.2403846153846154;0.2403846153846154;0.19230769230769232;19.800246668801694;-88;31;10;-113;-68;10
4a008c2b;True;powerMT;140;3.237443344741467;5;False;0.65;0.37142857142857144;0.02857142857142857;0.0;0.19230769230769232;0.23076923076923078;0.1346153846153846;0.34615384615384615;0.2692307692307692;28.183145833084147;-16;13;4;-35;-15;5
ab5e5846;True;powerMT;28;2.730641700799688;5;False;1.0;0.2857142857142857;0.0;0.0;0.125;0.125;0.0;0.5;0.25;35.40164674728307;-2;-2;1;-5;-5;1
33d8c332;True;powerMT;80;3.0641948827945455;5;False;1.0;0.575;0.1;0.025;0.17391304347826086;0.21739130434782608;0.15217391304347827;0.32608695652173914;0.2826086956521739;22.34550765040865;-12;11;4;-31;-21;3
b02b7162;True;powerMT;87;2.511184875162361;5;False;0.8390804597701149;0.47126436781609193;0.011494252873563218;0.0;0.14634146341463414;0.24390243902439024;0.14634146341463414;0.2682926829268293;0.3170731707317073;24.814262846093524;-4;9;3;-29;-19;3
095c9452;True;powerMT;153;4.221388367729832;5;False;0.7124183006535948;0.4117647058823529;0.0196078431372549;0.0;0.2222222222222222;0.2698412698412698;0.2222222222222222;0.2857142857142857;0.20634920634920634;18.115650061139842;-34;26;6;-59;-24;8
c91e49ab;True;powerMT;110;5.022601707684581;5;False;0.6909090909090909;0.4909090909090909;0.00909090909090909;0.0;0.05555555555555555;0.18518518518518517;0.2777777777777778;0.24074074074074073;0.2777777777777778;25.179463549874175;-28;-6;5;-47;-22;6
5650734b;True;powerMT;101;4.393023356965769;5;False;0.8415841584158416;0.5346534653465347;0.009900990099009901;0.0;0.25925925925925924;0.3333333333333333;0.2222222222222222;0.2777777777777778;0.14814814814814814;22.34966936463455;-38;32;6;-57;-37;5
1f719d25;True;powerMT;89;6.04455311056778;5;False;0.9213483146067416;0.5056179775280899;0.02247191011235955;0.0;0.13333333333333333;0.2222222222222222;0.24444444444444444;0.17777777777777778;0.3333333333333333;26.656326857382933;-14;3;4;-39;-24;4
100f6006;True;powerMT;130;4.848394435535002;5;False;0.8153846153846154;0.4;0.023076923076923078;0.0;0.1346153846153846;0.28846153846153844;0.3076923076923077;0.23076923076923078;0.15384615384615385;36.338432646015754;-40;4;6;-59;-34;6
03dc81fa;True;powerMN;238;4.3906578607534215;5;False;0.8109243697478992;0.47058823529411764;0.0;0.0;0.10714285714285714;0.16071428571428573;0.11607142857142858;0.4017857142857143;0.3125;19.628235558044942;-34;22;6;-59;-29;7
b167d432;True;powerMN;122;6.150433555152249;5;False;0.9672131147540983;0.5491803278688525;0.0;0.0;0.19402985074626866;0.29850746268656714;0.22388059701492538;0.34328358208955223;0.11940298507462686;30.363293366711297;-42;20;7;-67;-27;9
77c00511;True;powerMN;96;4.701043043925371;5;False;0.9479166666666666;0.5104166666666666;0.0;0.0;0.16326530612244897;0.24489795918367346;0.22448979591836735;0.32653061224489793;0.1836734693877551;22.03614484162742;-24;8;5;-43;-23;5
bfc145dd;True;powerMN;110;4.114148932191346;5;False;0.9272727272727272;0.509090909090909;0.0;0.0;0.17857142857142858;0.23214285714285715;0.16071428571428573;0.26785714285714285;0.32142857142857145;21.118327749438436;-16;15;4;-41;-36;2
27ef8f7c;True;powerMN;155;3.9403106490072957;5;False;0.8129032258064516;0.44516129032258067;0.0;0.0;0.14492753623188406;0.2028985507246377;0.2028985507246377;0.30434782608695654;0.2753623188405797;28.120784341776343;-34;10;5;-53;-13;9
3dc89518;True;powerLT;217;10.293629334471799;5;False;0.8986175115207373;0.5345622119815668;0.04608294930875576;0.0;0.14655172413793102;0.2413793103448276;0.23275862068965517;0.23275862068965517;0.28448275862068967;28.896096499586893;-82;24;10;-107;-57;11
a419ffe2;True;powerLT;161;20.127515939492437;5;False;0.8944099378881988;0.4782608695652174;0.06832298136645963;0.0;0.12987012987012986;0.2597402597402597;0.24675324675324675;0.24675324675324675;0.23376623376623376;65.78258108211958;-50;25;7;-75;-25;11
0833d15e;True;powerLT;148;5.652954432603797;5;False;0.7972972972972973;0.5;0.04054054054054054;0.0;0.10810810810810811;0.20270270270270271;0.20270270270270271;0.33783783783783783;0.24324324324324326;29.04742604159276;-32;14;6;-57;-27;7
98d72292;True;powerLT;111;4.936843977939868;5;False;0.9369369369369369;0.5585585585585585;0.04504504504504504;0.0;0.14516129032258066;0.2903225806451613;0.22580645161290322;0.25806451612903225;0.20967741935483872;44.438693111166415;-36;20;6;-61;-31;7
b84d57ba;True;powerLT;41;1.7795911280871564;5;False;0.975609756097561;0.6829268292682927;0.0;0.0;0.17857142857142858;0.25;0.21428571428571427;0.35714285714285715;0.14285714285714285;26.51608244505541;-4;3;3;-23;-8;4
de29c929;True;powerLT;158;4.206490775005991;5;False;0.8354430379746836;0.47468354430379744;0.0189873417721519;0.0;0.13333333333333333;0.18666666666666668;0.12;0.3466666666666667;0.3333333333333333;18.881098270370252;-18;27;5;-43;-28;4
502f3f13;True;powerLT;294;6.2918655167248065;5;False;0.9965986394557823;0.48299319727891155;0.006802721088435374;0.0;0.15492957746478872;0.2676056338028169;0.2676056338028169;0.22535211267605634;0.2323943661971831;44.7618851534363;-124;35;13;-149;-84;14
14cdf899;True;powerLN;121;4.268981089472199;5;False;0.9008264462809917;0.4793388429752066;0.0;0.0;0.1724137931034483;0.2413793103448276;0.1896551724137931;0.3275862068965517;0.22413793103448276;20.12775970233471;-28;8;5;-47;-22;6
bfae9f90;True;powerLN;70;4.652708541043536;5;False;0.9857142857142858;0.5857142857142857;0.0;0.0;0.14634146341463414;0.2682926829268293;0.1951219512195122;0.1951219512195122;0.3170731707317073;22.726628980017313;-10;18;4;-35;-25;3
3bb48a47;True;powerLN;59;7.9891672308733925;5;False;0.7288135593220338;0.3728813559322034;0.0;0.0;0.13636363636363635;0.22727272727272727;0.13636363636363635;0.3181818181818182;0.2727272727272727;39.96459513326999;5;7;2;-13;-8;2
63677c3e;True;powerLN;172;4.916392739745605;5;False;0.9186046511627907;0.48255813953488375;0.0;0.0;0.13253012048192772;0.25301204819277107;0.25301204819277107;0.25301204819277107;0.2289156626506024;39.126398643376525;-56;17;8;-81;-36;10
779e5d3b;True;powerLN;203;5.9746298966948235;5;False;0.7931034482758621;0.39408866995073893;0.0;0.0;0.15;0.25;0.2625;0.2375;0.2375;43.156767289544405;-60;5;8;-79;-24;12
5ca4e6ea;True;powerLN;62;11.191335740072201;5;False;1.0;0.4838709677419355;0.0;0.0;0.13333333333333333;0.23333333333333334;0.2;0.2;0.3333333333333333;36.24505009848101;-4;6;2;-23;-8;4
e6cf9408;True;powerLN;566;6.979898877790109;5;False;0.8763250883392226;0.4081272084805654;0.0;0.0;0.09523809523809523;0.17316017316017315;0.1645021645021645;0.38961038961038963;0.2683982683982684;25.581681348823825;-128;24;14;-153;-103;11
a81594d4;True;powerLN;77;20.59925093632959;5;False;0.8831168831168831;0.6233766233766234;0.0;0.0;0.10416666666666667;0.10416666666666667;0.125;0.4375;0.3125;28.403500301946284;-15;-9;2;-19;-4;4
efb5c33f;True;powerLN;87;4.597822640312863;5;False;0.9770114942528736;0.5632183908045977;0.0;0.0;0.22448979591836735;0.30612244897959184;0.2857142857142857;0.16326530612244897;0.22448979591836735;28.53949431661219;-30;13;6;-55;-35;5
4a008c2b;True;primeMT;104;1.9921845069343345;5;False;0.8461538461538461;0.625;0.0673076923076923;0.0;0.18461538461538463;0.2;0.18461538461538463;0.35384615384615387;0.24615384615384617;20.99697059756353;-34;-12;5;-47;-37;3
33d8c332;True;primeMT;540;4.020070574572309;5;False;0.9907407407407407;0.8277777777777777;0.06851851851851852;0.018518518518518517;0.06487695749440715;0.07606263982102908;0.07158836689038031;0.40268456375838924;0.44742729306487694;21.9110066445262;-110;9;12;-129;-74;12
b167d432;True;primeMT;362;5.581854347524402;5;False;0.9475138121546961;0.6464088397790055;0.04696132596685083;0.0055248618784530384;0.14102564102564102;0.1623931623931624;0.15384615384615385;0.3504273504273504;0.32905982905982906;37.47682403049099;-126;-7;13;-145;-115;7
77c00511;True;primeMT;317;4.715227059751;5;False;0.886435331230284;0.6498422712933754;0.06624605678233439;0.0;0.10194174757281553;0.11165048543689321;0.10679611650485436;0.3932038834951456;0.38349514563106796;22.00778820596742;-74;-8;8;-87;-42;10
c91e49ab;True;primeMT;300;4.338206585397597;5;False;0.9366666666666666;0.6266666666666667;0.1;0.0;0.12234042553191489;0.14893617021276595;0.13829787234042554;0.35106382978723405;0.35638297872340424;20.921586957832172;-92;-9;10;-105;-60;10
5650734b;True;primeMT;103;4.163298302344382;5;False;0.7961165048543689;0.5922330097087378;0.02912621359223301;0.0;0.11475409836065574;0.14754098360655737;0.13114754098360656;0.32786885245901637;0.3770491803278688;30.578997162007422;-18;9;4;-31;-16;4
27ef8f7c;True;primeMT;497;3.7084017310849124;5;False;0.937625754527163;0.5392354124748491;0.030181086519114688;0.0;0.13432835820895522;0.15671641791044777;0.15298507462686567;0.3358208955223881;0.35074626865671643;17.654544680686787;-144;-1;15;-163;-93;15
ab5e5846;True;primeMN;91;1.7508754377188596;5;False;0.9230769230769231;0.6263736263736264;0.0;0.0;0.12280701754385964;0.14035087719298245;0.10526315789473684;0.38596491228070173;0.3508771929824561;24.325335286086343;-12;6;3;-25;-15;3
b02b7162;True;primeMN;119;3.833021967403208;5;False;0.957983193277311;0.5630252100840336;0.0;0.0;0.1791044776119403;0.208955223880597;0.1791044776119403;0.29850746268656714;0.29850746268656714;21.791307118548815;-30;10;5;-49;-44;2
095c9452;True;primeMN;161;2.999981366575363;5;False;0.9130434782608695;0.40993788819875776;0.0;0.0;0.10606060606060606;0.19696969696969696;0.19696969696969696;0.3484848484848485;0.24242424242424243;16.22427611891663;-36;5;5;-49;-24;6
03dc81fa;True;primeMN;410;8.705622558179039;5;False;0.7902439024390244;0.5;0.0;0.0;0.15609756097560976;0.22439024390243903;0.21951219512195122;0.28292682926829266;0.2682926829268293;148.4793046744046;-154;2;16;-179;-94;18
1f719d25;True;primeMN;162;5.841627001298139;5;False;0.9691358024691358;0.4567901234567901;0.0;0.0;0.13513513513513514;0.17567567567567569;0.17567567567567569;0.35135135135135137;0.28378378378378377;25.991879474670043;-30;8;5;-49;-34;4
100f6006;True;primeMN;158;5.232134578448904;5;False;0.9177215189873418;0.5569620253164557;0.0;0.0;0.11363636363636363;0.1590909090909091;0.1590909090909091;0.3977272727272727;0.2727272727272727;30.77780712505398;-34;1;5;-53;-18;8
bfc145dd;True;primeMN;183;4.142708380495314;5;False;0.9726775956284153;0.6010928961748634;0.0;0.0;0.11818181818181818;0.15454545454545454;0.14545454545454545;0.33636363636363636;0.35454545454545455;23.078372998070265;-44;-1;6;-63;-48;4
32c8cfbd;True;primeMN;511;8.365666388356827;5;False;0.923679060665362;0.3913894324853229;0.0;0.0;0.14;0.15;0.135;0.385;0.325;29.102567874798734;-98;6;10;-111;-71;9
3dc89518;True;primeLT;399;10.493924569985799;5;False;0.9423558897243107;0.631578947368421;0.06265664160401002;0.002506265664160401;0.11904761904761904;0.16666666666666666;0.1746031746031746;0.3055555555555556;0.3492063492063492;41.79808713234484;-150;6;15;-169;-109;13
bfae9f90;True;primeLT;112;8.025222126683865;5;False;0.8839285714285714;0.5803571428571429;0.026785714285714284;0.0;0.12307692307692308;0.16923076923076924;0.2153846153846154;0.3230769230769231;0.27692307692307694;31.91297430181205;-34;-7;4;-47;-32;4
63677c3e;True;primeLT;158;7.410881801125703;5;False;0.879746835443038;0.5569620253164557;0.02531645569620253;0.0;0.19318181818181818;0.19318181818181818;0.14772727272727273;0.3522727272727273;0.29545454545454547;72.17227063846106;-44;-2;6;-57;-52;2
0833d15e;True;primeLT;349;4.786854666154606;5;False;0.9283667621776505;0.5931232091690545;0.034383954154727794;0.0;0.08695652173913043;0.13526570048309178;0.13043478260869565;0.391304347826087;0.33816425120772947;26.64890554013012;-88;0;10;-107;-52;12
98d72292;True;primeLT;74;2.5661476575233206;5;False;0.9324324324324325;0.8108108108108109;0.0945945945945946;0.0;0.16666666666666666;0.16666666666666666;0.15;0.4166666666666667;0.25;22.5665177248721;-22;-6;4;-35;-25;3
a81594d4;True;primeLT;98;6.268790379325786;5;False;0.8877551020408163;0.5612244897959183;0.061224489795918366;0.0;0.2;0.2;0.2;0.2545454545454545;0.32727272727272727;18.560812110477144;-34;-12;4;-41;-21;5
502f3f13;True;primeLT;186;6.514429812272345;5;False;0.9516129032258065;0.7204301075268817;0.03763440860215054;0.0;0.11940298507462686;0.17164179104477612;0.19402985074626866;0.2835820895522388;0.34328358208955223;37.769652897154465;-76;-6;9;-95;-65;7
efb5c33f;True;primeLT;167;4.115023532020797;5;False;0.9940119760479041;0.6526946107784432;0.0;0.005988023952095809;0.10091743119266056;0.13761467889908258;0.1559633027522936;0.3669724770642202;0.3302752293577982;78.63769309728782;-42;4;6;-61;-51;3
14cdf899;True;primeLN;40;4.95724377246251;5;False;0.95;0.4;0.0;0.0;0.125;0.125;0.1875;0.3125;0.3125;35.252242412561785;-8;-8;1;-7;-2;2
a419ffe2;True;primeLN;136;20.40510127531883;5;False;0.9117647058823529;0.6176470588235294;0.0;0.0;0.09523809523809523;0.15476190476190477;0.17857142857142858;0.3333333333333333;0.32142857142857145;60.35009023337752;-34;-5;5;-53;-43;3
3bb48a47;True;primeLN;275;7.377203101107922;5;False;0.9381818181818182;0.4618181818181818;0.0;0.0;0.13385826771653545;0.14960629921259844;0.11023622047244094;0.36220472440944884;0.3700787401574803;35.09845730483393;-44;9;6;-63;-48;4
0dd6451f;True;primeLN;226;4.680348748110258;5;False;0.7389380530973452;0.42920353982300885;0.0;0.0;0.10309278350515463;0.14432989690721648;0.17525773195876287;0.29896907216494845;0.3711340206185567;31.332336862743695;-46;1;6;-59;-9;11
779e5d3b;True;primeLN;270;4.659108557229383;5;False;0.937037037037037;0.5888888888888889;0.0;0.0;0.11320754716981132;0.15723270440251572;0.1509433962264151;0.3081761006289308;0.37735849056603776;25.18869168361468;-82;3;9;-95;-35;13
5ca4e6ea;True;primeLN;97;4.073405282828707;5;False;0.979381443298969;0.7010309278350515;0.0;0.0;0.1323529411764706;0.17647058823529413;0.16176470588235295;0.39705882352941174;0.25;38.51443686748908;-24;-2;5;-43;-38;2
e6cf9408;True;primeLN;210;3.615640226580121;5;False;0.9761904761904762;0.5857142857142857;0.0;0.0;0.11382113821138211;0.14634146341463414;0.12195121951219512;0.36585365853658536;0.35772357723577236;50.098478350435045;-38;21;6;-63;-48;4
b84d57ba;True;primeLN;65;5.027846534653465;5;False;0.9846153846153847;0.6307692307692307;0.0;0.0;0.12195121951219512;0.17073170731707318;0.12195121951219512;0.43902439024390244;0.24390243902439024;30.851215067676854;-8;10;3;-21;-16;2
de29c929;True;primeLN;142;5.678410045187348;5;False;0.9084507042253521;0.5563380281690141;0.0;0.0;0.17721518987341772;0.20253164556962025;0.20253164556962025;0.26582278481012656;0.31645569620253167;32.36792709429504;-42;-2;6;-61;-36;6
1cbabb88;True;squareRootMT;987;4.6406657733267505;5;False;0.9918946301925026;0.5400202634245187;0.04559270516717325;0.0;0.15384615384615385;0.20637898686679174;0.19699812382739212;0.3339587242026266;0.2607879924953096;21.11440163851598;-377;-138;17;-427;-412;4
4a008c2b;True;squareRootMT;543;3.3797241447990842;5;False;0.9079189686924494;0.58195211786372;0.10313075506445672;0.016574585635359115;0.08860759493670886;0.12974683544303797;0.0949367088607595;0.46835443037974683;0.3037974683544304;22.863904194566512;-95;-32;6;-139;-134;2
ab5e5846;True;squareRootMT;27;1.7366694539139382;5;False;1.0;0.2962962962962963;0.0;0.0;0.25;0.375;0.125;0.25;0.125;23.426661021333025;-9;-9;1;-11;-11;1
b02b7162;True;squareRootMT;190;4.317593055492432;5;False;0.9736842105263158;0.6526315789473685;0.07368421052631578;0.0;0.14516129032258066;0.18548387096774194;0.12903225806451613;0.3951612903225806;0.28225806451612906;25.163905094779857;-31;-1;3;-75;-70;2
c91e49ab;True;squareRootMT;325;5.420641803989592;5;False;0.9415384615384615;0.7138461538461538;0.13846153846153847;0.015384615384615385;0.11206896551724138;0.13793103448275862;0.12931034482758622;0.40086206896551724;0.3275862068965517;29.130267045846566;-77;-39;4;-121;-116;2
1f719d25;True;squareRootMT;148;9.968343773152826;5;False;0.972972972972973;0.7905405405405406;0.06756756756756757;0.02027027027027027;0.1282051282051282;0.17094017094017094;0.1111111111111111;0.37606837606837606;0.3333333333333333;31.22139899793554;-37;-17;3;-69;-69;1
bfc145dd;True;squareRootMT;217;4.43400081732734;5;False;0.9585253456221198;0.6405529953917051;0.11059907834101383;0.02304147465437788;0.1079136690647482;0.17985611510791366;0.1366906474820144;0.4460431654676259;0.2302158273381295;37.33505590027095;-41;-21;4;-85;-80;2
33d8c332;True;squareRootMN;806;6.239307638120156;5;False;1.0;0.7270471464019851;0.0;0.0;0.11092150170648464;0.16040955631399317;0.15870307167235495;0.3515358361774744;0.32764505119453924;24.89520482698418;-327;-147;16;-377;-377;1
095c9452;True;squareRootMN;263;3.516042780748663;5;False;0.9847908745247148;0.7566539923954373;0.0;0.0;0.10050251256281408;0.135678391959799;0.08542713567839195;0.4472361809045226;0.32663316582914576;28.413336690000143;-47;-9;3;-91;-91;1
03dc81fa;True;squareRootMN;444;9.274151436031332;5;False;0.9527027027027027;0.6869369369369369;0.0;0.0;0.14754098360655737;0.23278688524590163;0.21967213114754097;0.3180327868852459;0.2262295081967213;72.90491473522688;-235;-115;12;-273;-268;2
b167d432;True;squareRootMN;209;6.359929401740612;5;False;0.9665071770334929;0.6267942583732058;0.0;0.0;0.1450381679389313;0.17557251908396945;0.11450381679389313;0.3816793893129771;0.32061068702290074;29.86661142246282;-30;-9;3;-73;-68;2
77c00511;True;squareRootMN;271;5.9851145122462945;5;False;1.0;0.7047970479704797;0.0;0.0;0.14659685863874344;0.20418848167539266;0.15706806282722513;0.3193717277486911;0.31413612565445026;28.87899227229212;-91;-22;5;-135;-135;1
5650734b;True;squareRootMN;222;4.633978333020227;5;False;0.963963963963964;0.5990990990990991;0.0;0.0;0.13533834586466165;0.19548872180451127;0.17293233082706766;0.39097744360902253;0.23308270676691728;44.6398437142477;-57;-34;3;-101;-101;1
100f6006;True;squareRootMN;173;5.149882415979519;5;False;0.930635838150289;0.5895953757225434;0.0;0.0;0.1568627450980392;0.21568627450980393;0.12745098039215685;0.38235294117647056;0.2647058823529412;32.54825048787662;-23;5;3;-67;-62;2
